transaction_amount_usd,latent_v1,latent_v2,latent_v3,latent_v4,device_trust_score,is_fraud,amount_log,risk_interaction
85.98,-1.649,1.224,-0.034,0.727,0.706,0,4.465678207169493,1.242804469273743
41.4,-0.338,-0.915,-0.285,0.065,0.952,0,3.7471483622379123,-0.06182432432432433
85.1,-1.038,-1.125,-1.63,-0.222,0.701,0,4.455509411433685,0.35126582278481017
7.29,-0.875,-0.331,0.025,-1.783,0.752,0,2.1150499691472033,0.7745052493438319
9.07,-0.556,0.363,0.069,-0.374,0.704,0,2.309560706730471,-0.19014285714285714
53.72,-0.996,-1.165,2.687,0.629,0.893,0,4.002229273314295,-0.8115005537098561
140.76,1.393,0.573,-2.105,-0.838,0.939,0,4.954135486856771,-0.5059789251844046
175.41,0.131,-1.116,-0.561,0.248,0.97,0,5.172810831308315,-0.28241632653061227
67.41,-1.075,0.486,-0.573,-0.356,0.777,0,4.2255190127729065,-0.2198424396442185
62.63,0.127,1.258,-1.216,1.858,0.985,0,4.1530850572447005,2.3491095477386934
133.61,-0.648,0.589,-1.323,2.159,0.866,0,4.9023817086560015,1.4516563926940638
17.17,-0.536,-0.05,0.112,-0.326,0.976,0,2.89977188240808,0.01653144016227181
726.06,-4.52,4.115,-4.883,4.353,0.387,1,6.589009005077134,45.119886649874054
108.81,0.562,0.132,-0.257,-1.533,0.951,0,4.698751599609622,-0.2105681581685744
73.21,-0.767,-0.668,1.305,1.632,0.868,0,4.306898911982042,-1.2416583143507973
59.66,0.417,0.923,-0.352,0.258,0.714,0,4.105284502260435,0.328914364640884
7.46,0.426,-0.9,1.653,-0.039,0.756,0,2.135349173618132,0.04582245430809399
43.86,0.562,0.256,-0.976,0.14,0.762,0,3.803546529092062,0.046424870466321246
167.49,0.374,0.005,-0.22,-0.96,0.796,0,5.126876400850294,-0.005955334987593051
66.71,1.438,1.187,-1.025,-1.439,0.831,0,4.215233879497554,-2.031026159334126
165.86,0.06,0.024,-1.314,0.785,0.851,0,5.117155137473929,0.0218815331010453
318.49,-2.269,0.504,0.378,-0.094,0.908,0,5.76672597442323,-0.0516078431372549
103.78,0.336,-1.512,-1.265,-0.698,0.96,0,4.651862913980073,1.0880164948453608
46.07,0.329,-0.166,0.629,-0.775,0.889,0,3.851635855413051,0.14310344827586208
220.2,0.523,0.846,-0.048,-1.991,0.974,0,5.39906726964818,-1.7117743902439024
7.0,-0.659,0.782,-0.565,-0.664,0.717,0,2.0794415416798357,-0.7142338376891335
415.19,0.062,1.093,0.458,1.741,0.935,0,6.031141886760744,2.0136645502645503
163.34,-0.234,-1.551,0.147,0.042,0.898,0,5.101937452503042,-0.07174229074889868
198.73,0.269,1.136,-0.261,0.839,0.81,0,5.29696645447708,1.162321951219512
134.07,-0.408,-0.768,-1.357,1.844,0.973,0,4.905793162572673,-1.440683621566633
275.49,3.185,0.21,-0.331,1.738,0.755,0,5.62217465394309,0.4770980392156862
121.81,-0.878,0.819,0.383,1.122,0.769,0,4.810638445622293,1.179612323491656
94.73,-0.774,-0.878,0.217,-0.123,0.769,0,4.561531728958262,0.1386315789473684
15.6,0.674,-0.181,-0.681,-1.305,0.913,0,2.8094026953624978,0.25591007583965325
35.57,-0.668,1.814,0.63,-0.816,0.708,0,3.59922823216129,-2.0615933147632313
34.39,-0.613,-2.109,-0.44,1.949,0.872,0,3.566429294357372,-4.660363945578231
81.99,0.609,-0.178,0.098,0.545,0.721,0,4.418720118610357,-0.13270861833105335
62.42,-0.072,-1.353,0.595,-0.909,0.723,0,4.149779269110201,1.677867667121419
1428.84,-2.645,2.256,-5.0,4.285,0.424,1,7.265317828882123,22.274101382488478
46.83,0.448,-0.422,-0.59,-0.661,0.724,0,3.8676530576922055,0.38002997275204364
19.47,-0.805,2.097,-0.631,1.092,0.981,0,3.018960399673198,2.310720484359233
9.35,0.164,-0.355,0.194,0.255,0.842,0,2.336986519711378,-0.10625
31.71,0.006,-0.329,-2.123,-0.332,0.868,0,3.4876808415502927,0.12440546697038725
115.92,-1.053,0.893,-1.107,0.269,0.735,0,4.761489940243045,0.32243892617449665
135.99,1.042,0.754,-0.775,-0.29,0.783,0,4.919907930463299,-0.2757377049180328
22.02,0.65,-0.013,1.029,-1.581,0.959,0,3.1363634032937364,0.02121052631578947
89.53,0.101,-1.363,-1.05,0.909,0.749,0,4.505681287487349,-1.6323675889328062
32.24,-0.339,-0.253,1.186,-1.745,0.951,0,3.5037539699872475,0.4594016649323622
292.64,0.576,1.461,0.945,2.324,0.945,0,5.68235452724258,3.5553549738219896
38.11,-0.086,-0.519,-2.22,-0.465,0.801,0,3.666378188767423,0.29757706535141804
81.86,2.098,0.41,-1.105,0.229,0.775,0,4.417152436649256,0.11960509554140127
161.32,-0.624,1.974,-0.34,-0.144,0.84,0,5.089569695517559,-0.3344188235294117
151.61,0.765,-0.472,-0.698,0.381,0.887,0,5.027885647502783,-0.20048160535117054
18.98,-0.918,0.398,1.235,-1.993,0.715,0,2.9947317732204075,-1.0940882758620691
124.89,-4.117,0.673,-5.152,4.371,0.189,1,4.835408509778168,14.78232663316583
59.9,0.899,-1.46,0.836,-0.747,0.846,0,4.109233174715851,1.2740887850467288
90.62,-1.901,7.72,-5.292,2.077,0.13,1,4.517649588458596,114.53171428571427
78.23,0.744,0.444,1.355,1.054,0.876,0,4.372355014977151,0.5281896162528217
364.77,-0.887,-0.907,-0.041,-1.077,0.728,0,5.902004720565164,1.323630081300813
31.77,0.593,-0.022,0.995,-0.302,0.954,0,3.489513462710723,0.006892116182572614
1134.56,-5.254,5.188,-4.949,3.522,0.245,1,7.034881200308142,71.65543529411765
6.89,-0.27,0.517,0.74,-0.37,0.832,0,2.065596134857783,-0.2271852731591449
97.48,0.018,-1.622,-0.104,-0.204,0.959,0,4.589853481876198,0.3414736842105263
60.59,1.679,1.108,-0.103,0.197,0.81,0,4.120499519698952,0.26619024390243906
102.41,0.785,-0.888,1.143,-0.134,0.781,0,4.638701669196884,0.15043236409608093
24.37,-0.499,0.953,1.339,-0.402,0.884,0,3.2335673736111907,-0.42853020134228187
54.55,0.819,-0.775,0.36,-0.412,0.823,0,4.017283516085639,0.383313325330132
22.49,-1.371,-0.481,-0.387,-0.54,0.952,0,3.1565747986708215,0.27
14.52,0.911,0.404,-0.639,0.323,0.802,0,2.7421295147550726,0.16070443349753696
116.9,-1.314,-1.085,0.377,1.49,0.912,0,4.769836807543325,-1.7534164859002168
94.79,-2.199,-0.833,-1.118,0.559,0.83,0,4.5621582953948,-0.5543416666666667
63.33,0.76,1.168,2.009,0.165,0.707,0,4.1640260854229085,0.2687866108786611
132.41,0.619,-1.141,-1.642,1.244,0.928,0,4.893427093190715,-1.5132238805970148
88.62,-0.256,2.37,0.313,-0.754,0.772,0,4.495578509357997,-2.2851406649616366
55.84,-0.942,-0.387,1.55,-0.066,0.744,0,4.0402403032289,0.03387533156498674
17.06,1.084,-0.1,-1.026,0.546,0.795,0,2.8936995479888394,-0.06782608695652174
17.43,2.032,0.605,-0.82,0.732,0.797,0,2.9139797716817317,0.5487732342007434
50.18,1.092,0.295,-0.197,-1.665,0.918,0,3.935348830731643,-0.5292834051724138
12.77,-1.166,0.042,1.55,0.227,0.769,0,2.6224923127405635,0.012238767650834403
165.96,-1.051,-0.562,1.055,-0.097,0.72,0,5.117754262768945,0.07467671232876713
38.73,-1.271,1.367,-0.208,-0.532,0.938,0,3.6821065698265074,-0.7671350210970465
297.67,0.08,-0.53,0.313,-0.685,0.702,0,5.6993392849588265,0.5099016853932585
6.26,0.124,-0.053,1.855,1.91,0.831,0,1.9823798288367047,-0.12036860879904875
224.83,0.803,0.771,-0.47,-1.65,0.841,0,5.419782503829213,-1.494888366627497
35.19,-0.505,-0.544,-0.805,-0.848,0.832,0,3.588782837575651,0.5478764845605701
65.56,0.588,-0.276,1.441,0.266,0.968,0,4.198103796512953,-0.07506748466257669
20.14,-1.733,-1.872,-1.142,0.265,0.849,0,3.051166980442092,-0.5775087310826543
30.72,0.702,-0.528,-0.888,-2.151,0.944,0,3.456947396766647,1.1904905660377358
12.81,1.51,1.827,1.22,-0.277,0.973,0,2.6253929674212007,-0.5148311291963378
58.22,0.147,-3.116,0.918,1.219,0.765,0,4.0812593226734455,-4.901166451612903
10.61,1.072,0.452,0.958,-1.413,0.731,0,2.4518667957098,-0.8619109311740891
302.86,-0.094,-0.669,1.451,0.184,0.735,0,5.71656706901562,-0.1652295302013423
54.41,-1.059,-1.129,0.745,0.598,0.961,0,4.014760082879258,-0.6953058702368693
88.8,-0.806,-1.844,0.683,-0.056,0.939,0,4.497584975308154,0.10881348788198104
201.65,0.833,0.426,-0.074,0.206,0.828,0,5.311480353074318,0.10472076372315034
138.43,0.737,0.309,-1.675,-1.314,0.709,0,4.93756268320693,-0.5647093184979138
57.81,-0.95,1.071,-1.495,-0.199,0.924,0,4.074311908471865,-0.22818950749464667
10.31,-0.874,1.483,2.518,-0.311,0.912,0,2.425687290128029,-0.5002310195227766
95.48,0.899,0.791,-1.773,1.176,0.771,0,4.5693357329788755,1.1910576184379
203.22,-0.078,0.258,-0.254,-0.355,0.894,0,5.319197844127392,-0.10131637168141593
21.14,-0.162,-0.793,0.098,0.043,0.748,0,3.0973859272804907,-0.04498548812664907
16.62,0.506,-0.03,0.617,-0.273,0.913,0,2.8690346205080335,0.00887323943661972
309.89,-0.201,0.278,0.387,1.212,0.977,0,5.739439151864236,0.3413738601823708
278.67,1.048,-0.044,-1.41,0.684,0.707,0,5.633610336679198,-0.041974895397489546
26.44,0.528,0.217,0.773,-0.369,0.815,0,3.3120018028576843,-0.09705818181818181
36.33,-2.897,0.444,-0.066,0.861,0.78,0,3.6197972929264925,0.48390379746835444
162.14,-0.825,-0.788,1.915,-0.151,0.947,0,5.094608727872434,0.12433437826541274
20.97,-1.586,-0.397,-0.857,-1.066,0.87,0,3.089677886396519,0.48091136363636366
6.42,-1.255,-0.366,0.08,0.452,0.952,0,2.004179057179289,-0.17196673596673598
23.51,-0.352,1.281,0.544,-0.671,0.921,0,3.1990811975400213,-0.9232556390977442
471.97,-0.495,0.392,-0.525,-1.93,0.737,0,6.15903196153334,-1.0127978580990629
136.86,0.68,0.041,0.646,2.519,0.721,0,4.926238677457506,0.14128454172366622
18.75,1.282,-0.351,0.423,0.118,0.769,0,2.9831534913471307,-0.05316816431322207
71.9,1.054,-2.305,-0.017,-1.757,0.881,0,4.289088639014612,4.545325476992144
12.2,0.869,1.022,-0.193,0.991,0.718,0,2.580216829592325,1.3912115384615384
57.61,0.373,-0.917,-0.133,-0.479,0.724,0,4.070905330488338,0.5984237057220708
5.29,-1.55,0.33,0.144,1.151,0.722,0,1.8389610707123492,0.5188934426229508
12.87,-1.868,-0.713,1.128,0.53,0.912,0,2.6297282343267403,-0.4098590021691974
86.27,-0.764,-0.864,0.856,0.634,0.734,0,4.46900676117522,-0.7362580645161291
22.63,-0.971,1.578,2.026,1.117,0.925,0,3.1625170911988163,1.8851614973262032
144.27,0.331,-1.763,-0.476,0.82,0.747,0,4.978594079884792,-1.9097225891677672
11.18,-0.847,0.155,1.157,1.173,0.878,0,2.4997952622817508,0.20474662162162163
182.82,0.798,-0.241,1.703,-1.591,0.709,0,5.213957017929963,0.5332837273991655
76.23,0.682,-0.339,2.418,0.916,0.974,0,4.346787982581173,-0.3155731707317073
127.8,-0.999,-2.666,-1.138,0.561,0.726,0,4.858260813670253,-2.032100543478261
36.69,-0.723,0.83,-0.331,-0.435,0.897,0,3.629394807279044,-0.3980705622932745
85.9,-1.114,1.178,-0.11,0.918,0.849,0,4.464758032271346,1.2589103608847498
257.63,0.062,0.668,-1.096,-1.143,0.862,0,5.555398468889943,-0.8756009174311927
83.96,0.992,-0.156,-1.639,-0.53,0.702,0,4.442180557493629,0.11612359550561799
304.69,0.41,1.151,0.428,0.456,0.97,0,5.722571516552783,0.5355673469387755
46.47,-0.909,0.124,-0.229,1.445,0.844,0,3.8600979325632268,0.20981264637002342
53.58,0.249,-1.854,0.741,-0.132,0.91,0,3.9996675152801924,0.26600869565217394
34.1,-0.744,0.809,0.187,-0.41,0.788,0,3.55820113047182,-0.41565162907268166
26.26,0.88,1.153,0.695,-0.029,0.897,0,3.3054204262683866,-0.03686549062844542
195.3,-0.602,-0.916,-0.314,-0.635,0.982,0,5.279644101282416,0.586350806451613
284.9,0.13,1.606,0.28,1.469,0.701,0,5.655642099328266,3.3181631504922646
64.18,-1.515,0.64,-0.656,-0.861,0.881,0,4.177152673409416,-0.6184511784511784
18.42,-0.578,1.647,1.119,-0.534,0.847,0,2.966303462863179,-1.0262520420070014
45.41,-0.31,0.89,0.013,1.151,0.76,0,3.8375149532530846,1.3303766233766234
85.65,-0.747,-0.454,-0.168,-0.27,0.914,0,4.4618770161616155,0.13266233766233768
159.71,-0.421,0.663,-1.171,0.699,0.881,0,5.0796014985609785,0.5201313131313131
190.49,0.526,0.657,1.048,0.742,0.988,0,5.254835587936076,0.48847094188376755
129.99,1.208,-1.573,0.132,-0.046,0.961,0,4.875120984409557,0.07451905252317198
76.27,0.129,0.089,0.467,-1.507,0.84,0,4.347305781945493,-0.15779176470588235
130.51,1.477,-0.855,-0.912,-0.228,0.731,0,4.879082894353873,0.2630769230769231
15.77,0.036,-0.508,-0.805,0.371,0.877,0,2.8195915758351173,-0.21247801578354
82.41,-0.293,-1.079,-0.263,1.711,0.883,0,4.42376820625352,-2.0673784994400894
164.14,-0.467,0.912,2.263,-0.143,0.721,0,5.106793598989283,-0.1784076607387141
252.78,-1.97,-1.026,0.063,-0.156,0.812,0,5.536467749968769,0.19471532846715328
127.91,-0.174,-0.647,0.779,-0.86,0.766,0,4.859114486455013,0.7170360824742268
57.05,-0.529,1.663,1.776,0.674,0.954,0,4.061304708143901,1.1627199170124483
191.52,0.441,-0.629,0.199,0.166,0.968,0,5.260200044434908,-0.10676278118609407
65.49,-0.943,2.562,1.625,-0.812,0.709,0,4.197051560414364,-2.8933852573018086
27.86,0.108,-0.599,0.636,-0.089,0.824,0,3.3624565533457247,0.06392206235011991
41.63,1.326,-0.219,-0.228,0.669,0.834,0,3.752558230777119,-0.17359123222748815
199.31,-2.166,-0.803,-2.144,-1.4,0.919,0,5.299866166537887,1.2101184068891282
228.58,1.275,-0.033,-0.878,1.203,0.87,0,5.4362515526373505,-0.04511250000000001
98.42,-0.067,-0.308,-1.192,-0.79,0.761,0,4.599353300666526,0.31559014267185476
48.65,-0.335,-0.282,1.274,-1.619,0.742,0,3.9049983904911816,0.6071249999999999
8.86,0.172,-1.361,-1.956,-0.494,0.942,0,2.288486168614544,0.7062331932773109
64.76,-0.269,-0.538,-0.702,-0.518,0.844,0,4.186011750747925,0.32632786885245907
60.82,0.802,-2.454,-0.415,-0.289,0.865,0,4.124226936703971,0.8105211428571428
234.25,0.422,-0.746,-1.758,-0.53,0.947,0,5.460648778465489,0.4131452455590387
56.83,-1.428,2.089,0.173,-0.761,0.821,0,4.057507672170127,-1.9130312876052948
12.71,-0.068,0.013,0.638,-0.661,0.711,0,2.6181254935742233,-0.011918169209431347
93.43,1.647,-1.808,2.145,-0.884,0.817,0,4.547858819274978,1.9326142684401453
18.66,0.216,-0.363,0.597,-0.449,0.915,0,2.9785861147190205,0.17620216216216214
9.31,-0.644,-0.925,1.26,0.384,0.717,0,2.333114298028869,-0.48858321870701515
29.41,-1.157,-0.452,-1.324,2.726,0.792,0,3.4147715016892732,-1.5363491271820449
66.84,-1.36,-1.25,0.293,-1.698,0.829,0,4.2171519914836475,2.529797377830751
23.58,-0.083,-0.554,-0.415,-1.435,0.796,0,3.201933104137889,0.9863399503722085
70.64,-0.165,1.78,-0.366,-1.399,0.713,0,4.271653577192511,-3.4442876901798063
38.75,0.184,0.168,0.962,-0.502,0.773,0,3.6826098411003407,-0.1077088122605364
28.8,-0.657,0.287,-1.384,-0.945,0.946,0,3.3945083935113587,-0.28369769874476986
66.42,-0.884,0.349,-0.208,0.504,0.905,0,4.2109417098059145,0.1922360655737705
267.89,2.553,2.93,-0.263,-0.917,0.947,0,5.59430237403738,-2.8075339602925813
17.34,0.242,0.604,1.321,-2.245,0.744,0,2.9090844668283187,-1.7983819628647215
25.85,-0.807,-1.497,-0.225,0.705,0.852,0,3.2902658209548736,-1.224344547563805
20.03,0.42,1.643,0.635,-0.085,0.958,0,3.0459499897146083,-0.14427169421487604
96.58,0.121,0.787,-0.332,1.2,0.725,0,4.580672554387691,1.2848979591836736
441.99,-0.51,-0.686,-0.468,-0.97,0.784,0,6.093547196426922,0.8380604534005037
83.12,-0.433,0.324,0.012,-0.042,0.953,0,4.432244350834499,-0.01413084112149533
21.49,-1.003,-0.479,-0.258,0.456,0.829,0,3.1130707659712242,-0.2603384982121573
196.36,0.734,0.09,-0.071,0.784,0.869,0,5.285029472221101,0.08027303754266212
27.25,-0.686,1.039,-0.658,-0.31,0.862,0,3.34109345759245,-0.36936926605504583
28.87,-0.418,-0.537,0.027,-1.67,0.812,0,3.3968546322280186,1.090985401459854
11.67,1.465,0.183,0.396,0.062,0.729,0,2.5392369943330477,0.015353179972936401
151.3,3.41,0.899,-2.033,0.222,0.794,0,5.025852259901116,0.24823134328358207
89.94,0.105,-0.538,-0.855,1.336,0.763,0,4.510199948396864,-0.9298421733505822
25.4,-0.901,-1.088,-0.546,-0.596,0.843,0,3.2733640101522705,0.7601969519343494
18.69,-2.53,0.102,0.976,-0.531,0.94,0,2.9801108926510342,-0.05701263157894737
380.16,0.354,-0.253,2.352,0.973,0.96,0,5.9432192344799875,-0.2537824742268041
247.95,-0.866,1.292,2.411,-0.217,0.94,0,5.5172520730881915,-0.29512
96.19,-1.119,-1.834,0.16,-0.822,0.953,0,4.576667825515379,1.5654704049844237
51.43,0.565,0.558,-0.129,-0.644,0.9,0,3.9594789465844413,-0.39489230769230776
51.65,2.256,1.079,-0.281,-1.113,0.708,0,3.9636662385799846,-1.672600278551532
18.78,2.721,0.453,0.432,-0.598,0.808,0,2.984671326194566,-0.3311662591687042
220.38,-1.055,-0.339,0.403,1.533,0.812,0,5.399880681957478,-0.6322226277372263
42.4,-0.427,-0.936,0.003,-0.492,0.96,0,3.770459441106359,0.4747546391752578
139.84,-1.354,-0.209,-0.799,1.138,0.773,0,4.947624494286852,-0.3037573435504469
19.95,-0.908,-0.03,-0.152,1.482,0.83,0,3.0421386463681466,-0.05292857142857143
5.16,-0.03,1.345,1.538,-0.354,0.718,0,1.8180767775454285,-0.6540247252747252
43.83,-1.228,2.359,-0.569,-0.902,0.787,0,3.802877558167348,-2.669784190715182
415.1,-1.061,-0.625,-0.304,1.243,0.829,0,6.030925615988895,-0.9259535160905842
72.66,1.588,1.678,-0.62,-0.911,0.75,0,4.299459911016919,-2.011392105263158
128.85,1.498,0.491,-0.754,0.292,0.787,0,4.866379938108757,0.17988958594730237
65.16,-0.987,-0.658,0.379,0.566,0.8,0,4.1920760507154355,-0.4597876543209876
128.1,-1.482,-0.847,-0.706,-0.802,0.973,0,4.860587297852597,0.6910417090539167
61.62,-0.412,0.501,0.97,-0.011,0.718,0,4.1370847158982595,-0.0075700549450549446
215.98,-1.137,-0.279,1.02,0.63,0.714,0,5.379805183394304,-0.24277624309392268
375.43,-1.067,1.177,-0.331,-1.073,0.764,0,5.930732106979362,-1.6316808785529715
62.93,0.65,1.145,-1.001,-0.168,0.978,0,4.157788734778635,-0.19469635627530366
31.79,0.872,-1.331,-1.221,-0.237,0.869,0,3.4901235908565567,0.35887030716723545
6.48,-0.105,-1.33,-1.615,-1.318,0.941,0,2.012232791986386,1.8432597266035755
100.53,-0.089,0.711,-0.608,-0.367,0.895,0,4.6203543213131315,-0.2883281767955801
161.7,0.177,-0.147,-1.158,0.086,0.886,0,5.091908014224992,-0.014109374999999999
67.4,-0.079,-0.37,0.282,1.448,0.782,0,4.225372824628505,-0.6764646464646464
229.4,-0.785,-0.833,0.781,-0.288,0.847,0,5.439816928821736,0.27993465577596266
102.43,0.488,-0.554,-0.822,0.764,0.794,0,4.638895055389712,-0.5264378109452736
110.26,-0.735,-0.659,0.677,0.362,0.722,0,4.711869804647147,-0.32589890710382513
55.19,1.608,0.978,-1.995,0.857,0.728,0,4.028738805124107,1.1356991869918698
36.1,0.766,0.351,0.089,-0.899,0.786,0,3.6136169696133895,-0.3964183417085427
98.55,0.774,0.09,-0.036,-0.551,0.756,0,4.6006600305102054,-0.06473890339425588
70.41,1.235,-0.403,-0.69,-0.197,0.936,0,4.268437915561019,0.08392283298097251
49.22,-1.733,-0.074,1.583,0.068,0.963,0,3.916413353729439,-0.005171634121274409
304.57,0.188,-0.028,-0.649,0.54,0.715,0,5.72217888493435,-0.020855172413793106
224.06,-0.192,0.141,0.549,0.442,0.963,0,5.416367033321851,0.0640513874614594
71.69,1.012,0.785,1.055,1.356,0.859,0,4.286203823496544,1.2249252013808978
60.45,0.156,-0.243,0.169,-1.476,0.728,0,4.118223836012044,0.486
87.08,0.073,0.145,-0.593,-1.804,0.844,0,4.478245492414424,-0.30629976580796253
402.78,0.192,-0.422,-0.657,-0.215,0.971,0,6.000870175182078,0.09248725790010193
80.76,-0.81,0.791,0.654,0.521,0.825,0,4.403788126455394,0.49354610778443125
77.13,1.951,-0.654,0.242,0.044,0.975,0,4.358374106008653,-0.029214213197969543
156.85,-1.338,0.529,0.864,0.422,0.733,0,5.061645215004001,0.30045491251682366
215.98,-1.477,-1.24,-0.697,1.273,0.977,0,5.379805183394304,-1.5993110435663627
455.23,0.096,-2.001,2.064,1.5,0.809,0,6.122997068319454,-3.6648351648351647
20.43,-0.286,0.523,0.199,-0.681,0.722,0,3.064791809485486,-0.4865614754098362
11.17,1.311,1.744,-0.049,-0.574,0.826,0,2.498973906999436,-1.1974354066985646
72.25,-0.894,0.979,1.392,-0.32,0.968,0,4.293878247897177,-0.3203271983640082
193.65,2.28,-2.445,1.095,0.086,0.944,0,5.271203074056465,-0.2204088050314465
36.73,-0.39,-1.087,0.115,-0.054,0.777,0,3.6304555339762192,0.07458449809402795
21.99,-0.413,-1.626,-1.691,0.933,0.844,0,3.1350593387750902,-1.7764145199063233
23.84,-1.869,1.506,-0.27,1.118,0.829,0,3.212455257065278,2.006803337306317
81.24,-0.681,0.872,-0.633,0.29,0.938,0,4.409641801706855,0.2667510548523207
382.57,0.103,-2.343,0.944,-0.137,0.703,0,5.949522133485931,0.45019775596072936
95.08,-1.194,1.547,-0.703,-0.758,0.932,0,4.565181177771728,-1.2448259023354564
10.81,-1.801,0.595,0.042,-1.738,0.96,0,2.468946630209271,-1.0660927835051546
86.82,0.462,1.325,-0.604,1.768,0.969,0,4.475289265133571,2.3928498467824313
64.25,1.278,2.65,-1.081,-0.739,0.721,0,4.178226046202803,-2.679001367989056
112.65,-0.802,-1.525,0.126,0.795,0.728,0,4.7331235502985525,-1.6427845528455285
141.64,0.352,-1.63,-1.606,0.061,0.734,0,4.9603239735548845,-0.13364247311827956
25.17,-0.278,-0.498,0.149,1.101,0.893,0,3.2646137165420543,-0.6071960132890365
19.45,0.083,-1.783,-0.656,0.01,0.832,0,3.017982882488811,-0.021175771971496435
89.25,-0.61,0.413,-0.113,-1.262,0.989,0,4.502583597212991,-0.5217277277277277
42.41,-1.735,-1.861,0.85,-1.03,0.838,0,3.770689829311502,2.260412735849057
85.43,0.771,-1.162,0.19,1.413,0.798,0,4.459334837764547,-2.0320618811881186
329.05,-0.35,-1.086,-0.372,-0.216,0.986,0,5.79924415813478,0.23551807228915664
126.89,-0.986,1.653,0.019,1.28,0.89,0,4.851170519445229,2.3509333333333333
82.26,-1.259,0.645,-0.504,-0.142,0.87,0,4.421968241766829,-0.10407954545454544
57.26,-0.735,0.653,-1.286,-0.254,0.878,0,4.064915751531289,-0.18678153153153154
165.15,-0.942,-0.715,0.163,-0.017,0.82,0,5.112890994800603,0.014644578313253014
23.87,-0.146,0.568,1.013,0.671,0.945,0,3.2136622578153133,0.3990869109947644
151.36,0.477,0.957,1.692,-0.973,0.943,0,5.026246141610403,-0.9770839454354668
41.7,-0.995,-1.296,-0.642,0.074,0.926,0,3.754198920234579,-0.10246153846153847
17.71,-0.284,-0.345,-1.669,0.599,0.807,0,2.9290581402859983,-0.25294369645042836
233.06,0.149,0.147,1.051,0.223,0.926,0,5.45557749274662,0.035022435897435894
265.33,-1.335,1.908,1.289,0.05,0.969,0,5.584736141375288,0.09744637385086824
116.2,-0.771,1.115,1.011,-0.086,0.928,0,4.763881877142913,-0.102228144989339
102.99,0.227,-1.031,0.686,0.056,0.901,0,4.644294740672142,-0.06337650933040614
34.59,0.237,-0.23,2.072,-0.545,0.864,0,3.5720646995221013,0.14342105263157898
14.66,-0.155,-0.559,1.409,-1.122,0.883,0,2.751109690562657,0.7023493840985444
300.11,-0.011,1.155,2.054,0.0,0.733,0,5.707475646493819,0.0
780.21,0.888,0.041,0.079,0.451,0.73,0,6.660843999739846,0.02498783783783784
77.4,1.331,0.449,-0.047,-0.626,0.968,0,4.361823927356363,-0.2873967280163599
408.27,0.292,-0.243,0.182,-0.189,0.78,0,6.014375084941085,0.05813544303797468
277.81,-0.831,1.61,-0.944,-0.781,0.897,0,5.630530546248866,-1.3863395810363839
197.22,0.661,0.503,-0.753,0.67,0.93,0,5.289377524978562,0.3585212765957447
38.04,-0.998,-0.793,-0.765,0.31,0.977,0,3.664586761544892,-0.24906788247213782
34.63,-0.118,-0.053,-0.482,-1.511,0.807,0,3.5731879796177446,0.09802080783353731
32.1,-0.322,1.465,-1.019,-1.092,0.861,0,3.4995332823830174,-1.836716417910448
35.6,-0.213,-1.294,-0.029,-0.583,0.969,0,3.6000482404073204,0.7705842696629214
5.99,1.295,-0.671,1.698,0.172,0.77,0,1.944480556245719,-0.14796410256410256
14.29,0.293,-0.268,-0.926,0.631,0.908,0,2.727199019940971,-0.18421350762527233
109.82,-0.16,1.092,0.315,-0.293,0.938,0,4.707907263439203,-0.3375063291139241
35.98,-1.683,1.389,0.126,-0.597,0.781,0,3.610377225958979,-1.0483350189633376
18.21,0.706,0.312,-0.459,-0.541,0.866,0,2.955430976780465,-0.19268493150684932
65.37,2.733,1.051,-0.774,0.754,0.808,0,4.195245147157833,0.9687701711491442
12.95,1.366,-0.244,-0.283,-0.506,0.808,0,2.6354795082673745,0.15093398533007335
14.32,0.74,0.677,0.294,1.176,0.847,0,2.729159164312445,0.9289988331388565
30.89,-0.709,1.984,-0.256,0.742,0.807,0,3.4622924810219664,1.8018702570379435
167.78,0.93,1.042,0.79,-0.522,0.868,0,5.12859609172982,-0.6195034168564921
55.33,-0.291,1.004,-0.465,2.098,0.872,0,4.031227252906622,2.388199546485261
8.52,2.322,-1.598,1.206,-0.025,0.79,0,2.253394848803274,0.0499375
188.16,1.636,-0.812,0.037,0.935,0.864,0,5.242593217775675,-0.8686727688787187
12.47,-1.025,-0.402,2.625,1.342,0.906,0,2.6004649904222727,-0.5889563318777293
184.01,-1.566,-0.187,0.922,-0.442,0.742,0,5.220409877671511,0.1099122340425532
88.88,-1.088,2.281,2.129,-0.086,0.768,0,4.498475447317128,-0.2521413881748072
33.02,0.402,1.935,-0.699,0.199,0.917,0,3.5269485869677157,0.41538834951456316
67.76,0.281,-1.396,0.753,0.171,0.915,0,4.230622180514649,-0.25807135135135134
35.55,-0.313,0.333,0.144,-0.299,0.91,0,3.5986811861957873,-0.108225
21.57,-1.22,0.928,-0.854,-1.165,0.851,0,3.1166215908294443,-1.2556562137049943
143.72,-1.904,-0.013,0.611,0.639,0.774,0,4.97480084108704,-0.010595663265306123
23.79,0.163,1.039,-1.315,-1.258,0.887,0,3.210440346047099,-1.4571482720178373
97.03,-0.942,-0.387,2.108,0.88,0.949,0,4.585273554273635,-0.35511991657977066
61.31,-0.482,0.158,-0.31,0.708,0.883,0,4.132121926556131,0.1252676371780515
